Type 1,Type 2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,LogHP,SqrtHP,std_HP,std_Attack,std_Defense,std_Sp. Atk,std_Sp. Def,std_Speed,std_LogHP,std_SqrtHP,norm_HP,norm_Attack,norm_Defense,norm_Sp. Atk,norm_Sp. Def,norm_Speed,norm_LogHP,norm_SqrtHP,is_Bug,is_Dark,is_Dragon,is_Electric,is_Fighting,is_Fire,is_Ghost,is_Grass,is_Ground,is_Ice,is_Normal,is_Poison,is_Psychic,is_Rock,is_Steel,is_Water
Ground,Flying,89,125,90,115,80,101,True,4.48863636973214,9.433981132056603,0.7757119561601835,1.4076629030103358,0.5075518418156442,1.2944056900820686,0.30186864914435935,1.1225915178712507,0.8210456600300546,0.8439038835528847,0.3464566929133858,0.6486486486486487,0.3777777777777778,0.5706521739130435,0.28571428571428575,0.5485714285714286,0.8100384205068175,0.5634403915195759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,Fire,60,55,90,145,90,80,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.7524569253603861,0.5075518418156442,2.2099427796743307,0.6620948710859276,0.39652206621048314,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.2702702702702703,0.3777777777777778,0.733695652173913,0.33333333333333337,0.42857142857142855,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychic,Flying,65,75,70,95,70,95,False,4.174387269895637,8.06225774829855,-0.16194309862554007,-0.13527983154017986,-0.1292381159462933,0.6840476303538937,-0.05835757279720892,0.9151431031110314,0.014202228385670543,-0.08065459602284714,0.25196850393700787,0.3783783783783784,0.2888888888888889,0.4619565217391304,0.23809523809523814,0.5142857142857142,0.7533276906749776,0.4718010638640337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Water,Ground,111,83,68,92,82,39,False,4.709530201312334,10.535653752852738,1.6352290897137636,0.11159100598790267,-0.19291711172248704,0.5924939213946675,0.373913893532673,-1.021042101317682,1.3881968060284622,1.5864448180691264,0.4330708661417323,0.42162162162162165,0.28,0.44565217391304346,0.2952380952380953,0.19428571428571428,0.8499018613592556,0.6370387127712633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Water,,54,63,52,83,56,97,False,3.9889840465642745,7.3484692283495345,-0.59170166540233,-0.5055860878323036,-0.702349077932037,0.3178327945169888,-0.5626742835154045,0.9842925746977711,-0.4618257794222618,-0.561756862381145,0.20866141732283466,0.31351351351351353,0.20888888888888887,0.3967391304347826,0.17142857142857149,0.5257142857142857,0.7198690360160859,0.4241157208634878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rock,Steel,60,52,168,47,138,30,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.845033489433417,2.9910326770872,-0.7808117129937259,2.391180736405455,-1.3322147234580108,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.25405405405405407,0.7244444444444444,0.2010869565217391,0.561904761904762,0.14285714285714285,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Psychic,,80,45,65,90,110,80,False,4.382026634673881,8.94427190999916,0.4240913106155372,-1.0610454722704894,-0.28843560538677765,0.53145811542185,1.3825473149690641,0.39652206621048314,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.21621621621621623,0.26666666666666666,0.43478260869565216,0.4285714285714286,0.42857142857142855,0.7907991740444459,0.530724886055846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bug,Steel,70,130,100,55,80,65,False,4.248495242049359,8.366600265340756,0.03340170445481903,1.5619571764653875,0.8259468206966128,-0.536668489102456,0.30186864914435935,-0.12209897069006506,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.6756756756756757,0.4222222222222222,0.24456521739130435,0.28571428571428575,0.34285714285714286,0.7667015306935548,0.4921329645730052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,Dragon,150,120,100,120,100,90,True,5.0106352940962555,12.24744871391589,3.1589185537405644,1.2533686295552844,0.8259468206966128,1.4469952050141122,1.0223210930274957,0.742269424144182,2.161292628653822,2.740215735212795,0.5866141732283464,0.6216216216216217,0.4222222222222222,0.5978260869565217,0.380952380952381,0.48571428571428565,0.9042405677445541,0.751396856091827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rock,,67,125,40,30,30,58,False,4.204692619390966,8.18535277187245,-0.08380517739339642,1.4076629030103358,-1.0844230525891996,-1.2996160637626746,-1.499262460563482,-0.36412212124365423,0.09201206840339941,0.002312968127753262,0.25984251968503935,0.6486486486486487,0.15555555555555556,0.10869565217391305,0.04761904761904763,0.3028571428571428,0.7587967230081912,0.4800245477906189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rock,Steel,60,55,145,75,150,40,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.7524569253603861,2.258724225660972,0.07368957062571888,2.823452202735337,-0.9864673655243121,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.2702702702702703,0.6222222222222222,0.35326086956521735,0.6190476190476191,0.19999999999999998,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fire,,45,60,40,70,50,45,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.5981626519053346,-1.0844230525891996,-0.07889994430632484,-0.7788100166803454,-0.8135936865574627,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.2972972972972973,0.15555555555555556,0.3260869565217391,0.14285714285714285,0.22857142857142854,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,Flying,75,70,90,70,105,80,False,4.31748811353631,8.660254037844387,0.2287465075351781,-0.28957410499523145,0.5075518418156442,-0.07889994430632484,1.20243420399828,0.39652206621048314,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.35135135135135137,0.3777777777777778,0.3260869565217391,0.40476190476190477,0.42857142857142855,0.7791522778786859,0.5117507932069544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,,45,35,50,70,50,30,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-1.3696340191805925,-0.7660280737082308,-0.07889994430632484,-0.7788100166803454,-1.3322147234580108,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.16216216216216217,0.19999999999999998,0.3260869565217391,0.14285714285714285,0.14285714285714285,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,Water,79,85,60,55,60,71,False,4.3694478524670215,8.888194417315589,0.3850223499994654,0.1733087153699233,-0.44763309482726205,-0.536668489102456,-0.41858379473877716,0.08534944407015423,0.515025778563959,0.4760369060496493,0.30708661417322836,0.43243243243243246,0.24444444444444444,0.24456521739130435,0.19047619047619052,0.3771428571428571,0.7885291534788565,0.5269785740901987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Normal,Flying,50,55,50,36,30,43,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-0.7524569253603861,-0.7660280737082308,-1.1165086458442222,-1.499262460563482,-0.8827431581442025,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.2702702702702703,0.19999999999999998,0.14130434782608695,0.04761904761904763,0.21714285714285714,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Psychic,,110,65,75,125,85,30,False,4.700480365792417,10.488088481701515,1.5961601290976917,-0.443868378450283,0.029959373494191064,1.599584719946156,0.4819817601151435,-1.3322147234580108,1.364961097953224,1.5543852386401453,0.42913385826771655,0.32432432432432434,0.3111111111111111,0.625,0.3095238095238096,0.14285714285714285,0.8482686895300933,0.6338610681239074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Electric,Ghost,50,50,77,95,77,91,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-0.9067511988154378,0.09363836927038481,0.6840476303538937,0.19380078256188887,0.7768441599375518,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.24324324324324326,0.32,0.4619565217391304,0.27142857142857146,0.49142857142857144,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,Flying,55,75,50,40,40,80,False,4.007333185232471,7.416198487095663,-0.5526327047862583,-0.13527983154017986,-0.7660280737082308,-0.9944370338985871,-1.1390362386219137,0.39652206621048314,-0.4147138480962242,-0.5161065066093017,0.2125984251968504,0.3783783783783784,0.19999999999999998,0.16304347826086957,0.09523809523809525,0.42857142857142855,0.7231803996642251,0.42864044050273414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Normal,Flying,83,80,80,135,80,121,False,4.418840607796598,9.1104335791443,0.5412981924637527,0.019014441914871723,0.18915686293467543,1.9047637498102434,0.30186864914435935,1.8140862337386483,0.6418430716897673,0.6258288422340508,0.3228346456692913,0.40540540540540543,0.33333333333333337,0.6793478260869564,0.28571428571428575,0.6628571428571428,0.7974427802946634,0.5418254795303602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rock,Water,70,60,125,115,70,55,False,4.248495242049359,8.366600265340756,0.03340170445481903,-0.5981626519053346,1.6219342678990347,1.2944056900820686,-0.05835757279720892,-0.46784632862376385,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.2972972972972973,0.5333333333333333,0.5706521739130435,0.23809523809523814,0.2857142857142857,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fire,Normal,86,68,72,109,66,106,False,4.454347296253507,9.273618495495704,0.6585050743119681,-0.35129181437725204,-0.06555912017009956,1.111298272163616,-0.2024480615738362,1.2954651968381001,0.7330074962682487,0.7358174885879567,0.3346456692913386,0.34054054054054056,0.2977777777777778,0.5380434782608695,0.2190476190476191,0.5771428571428572,0.803850468390988,0.5527272081113802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,Dark,70,115,60,115,60,55,False,4.248495242049359,8.366600265340756,0.03340170445481903,1.0990743561002327,-0.44763309482726205,1.2944056900820686,-0.41858379473877716,-0.46784632862376385,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.5945945945945947,0.24444444444444444,0.5706521739130435,0.19047619047619052,0.2857142857142857,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water,Ground,100,150,110,95,110,70,False,4.605170185988092,10.0,1.2054705229369735,2.179134270285594,1.1443417995775815,0.6840476303538937,1.3825473149690641,0.05077470827678435,1.12024952174195,1.2254075818591805,0.38976377952755903,0.7837837837837838,0.4666666666666667,0.4619565217391304,0.4285714285714286,0.37142857142857144,0.8310686088936831,0.6012538378111884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ground,,90,120,120,60,60,50,False,4.499809670330265,9.486832980505138,0.8147809167762554,1.2533686295552844,1.4627367784585503,-0.38407897417041226,-0.41858379473877716,-0.6407200075906133,0.84973342461578,0.8795266812852323,0.35039370078740156,0.6216216216216217,0.5111111111111111,0.2717391304347826,0.19047619047619052,0.2571428571428571,0.81205480188032,0.5669712111545867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,,77,120,90,60,90,48,False,4.343805421853684,8.774964387392123,0.30688442876732175,1.2533686295552844,0.5075518418156442,-0.38407897417041226,0.6620948710859276,-0.709869479177353,0.4491881143589306,0.39971846929489663,0.2992125984251969,0.6216216216216217,0.3777777777777778,0.2717391304347826,0.33333333333333337,0.24571428571428572,0.7839016113299649,0.5194141307516477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,45,55,39,35,39,42,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.7524569253603861,-1.1162625504772963,-1.1470265488306308,-1.1750588608160706,-0.9173178939375723,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.2702702702702703,0.1511111111111111,0.1358695652173913,0.09047619047619047,0.2114285714285714,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rock,,80,100,200,50,100,50,True,4.382026634673881,8.94427190999916,0.4240913106155372,0.636191535735078,4.0098966095063,-0.6892580040344997,1.0223210930274957,-0.6407200075906133,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.5135135135135136,0.8666666666666666,0.21739130434782608,0.380952380952381,0.2571428571428571,0.7907991740444459,0.530724886055846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Normal,,73,115,60,60,60,90,False,4.290459441148391,8.54400374531753,0.15060858630303448,1.0990743561002327,-0.44763309482726205,-0.38407897417041226,-0.41858379473877716,0.742269424144182,0.3122208035246669,0.24404814785348303,0.28346456692913385,0.5945945945945947,0.24444444444444444,0.2717391304347826,0.19047619047619052,0.48571428571428565,0.774274568640053,0.5039845782593493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Electric,Steel,25,35,70,95,55,45,False,3.2188758248682006,5.0,-1.7247015232684126,-1.3696340191805925,-0.1292381159462933,0.6840476303538937,-0.5986969057095612,-0.8135936865574627,-2.4391003703569476,-2.144654088456438,0.09448818897637795,0.16216216216216217,0.2888888888888889,0.4619565217391304,0.16666666666666669,0.22857142857142854,0.5808920291619467,0.2672239279160837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,Flying,61,90,45,50,50,160,False,4.110873864173311,7.810249675906654,-0.31821894108982735,0.32760298882497485,-0.9252255631487152,-0.6892580040344997,-0.7788100166803454,3.1625009296800735,-0.1488702330949988,-0.250511145098457,0.23622047244094488,0.4594594594594595,0.17777777777777778,0.21739130434782608,0.14285714285714285,0.8857142857142857,0.7418657911993934,0.454965417121253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychic,,62,48,54,63,60,68,False,4.127134385045092,7.874007874011811,-0.2791499804737555,-0.9684689081974583,-0.6386700821558433,-0.29252526521118605,-0.41858379473877716,-0.018374763309955414,-0.1071208869000908,-0.207537333177941,0.24015748031496065,0.23243243243243245,0.21777777777777776,0.2880434782608695,0.19047619047619052,0.36,0.744800233991956,0.45922484615488096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Water,,130,70,35,70,35,60,False,4.867534450455582,11.40175425099138,2.377539341419128,-0.28957410499523145,-1.243620542029684,-0.07889994430632484,-1.3191493495926978,-0.29497264965691444,1.7938771744351187,2.170207236352786,0.5078740157480315,0.35135135135135137,0.13333333333333333,0.3260869565217391,0.07142857142857144,0.3142857142857143,0.8784159805408458,0.6948994070419344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Poison,,65,90,120,85,70,60,False,4.174387269895637,8.06225774829855,-0.16194309862554007,0.32760298882497485,1.4627367784585503,0.3788686004898063,-0.05835757279720892,-0.29497264965691444,0.014202228385670543,-0.08065459602284714,0.25196850393700787,0.4594594594594595,0.5111111111111111,0.4076086956521739,0.23809523809523814,0.3142857142857143,0.7533276906749776,0.4718010638640337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ghost,,58,50,145,95,105,30,False,4.060443010546419,7.615773105863909,-0.4354258229380428,-0.9067511988154378,2.258724225660972,0.6840476303538937,1.20243420399828,-1.3322147234580108,-0.27835287289332256,-0.38159075199355835,0.22440944881889763,0.24324324324324326,0.6222222222222222,0.4619565217391304,0.40476190476190477,0.14285714285714285,0.7327648247472645,0.4419732188876356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,Flying,99,68,83,72,87,51,False,4.59511985013459,9.9498743710662,1.1664015623209016,-0.35129181437725204,0.28467535659896603,-0.017864138333507355,0.5540270045034571,-0.6061452717972434,1.0944450008270543,1.1916222897051276,0.3858267716535433,0.34054054054054056,0.3466666666666667,0.3369565217391304,0.3190476190476191,0.26285714285714284,0.8292548825167301,0.5979051459479497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark,Ice,70,120,65,45,85,125,False,4.248495242049359,8.366600265340756,0.03340170445481903,1.2533686295552844,-0.28843560538677765,-0.8418475189665434,0.4819817601151435,1.9523851769121279,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.6216216216216217,0.26666666666666666,0.19021739130434784,0.3095238095238096,0.6857142857142857,0.7667015306935548,0.4921329645730052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,255,10,10,75,135,55,False,5.541263545158426,15.968719422671311,7.261159418428105,-2.1411053864558505,-2.0396079892321057,0.07368957062571888,2.283112869822985,-0.46784632862376385,3.523695637086331,5.248398091301771,1.0,0.02702702702702703,0.022222222222222223,0.35326086956521735,0.5476190476190477,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Normal,,84,71,43,71,43,48,False,4.430816798843313,9.16515138991168,0.5803671530798244,-0.2587152503042211,-0.9889045589249089,-0.048382041319916094,-1.0309683720394431,-0.709869479177353,0.6725922801590605,0.6627093215841972,0.32677165354330706,0.3567567567567568,0.1688888888888889,0.33152173913043476,0.10952380952380954,0.24571428571428572,0.7996040546951887,0.5454809566104173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rock,Bug,75,125,100,70,80,45,False,4.31748811353631,8.660254037844387,0.2287465075351781,1.4076629030103358,0.8259468206966128,-0.07889994430632484,0.30186864914435935,-0.8135936865574627,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.6486486486486487,0.4222222222222222,0.3260869565217391,0.28571428571428575,0.22857142857142854,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grass,,50,65,45,85,65,95,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-0.443868378450283,-0.9252255631487152,0.3788686004898063,-0.23847068376799305,0.9151431031110314,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.32432432432432434,0.17777777777777778,0.4076086956521739,0.2142857142857143,0.5142857142857142,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fire,,45,75,37,70,55,83,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.13527983154017986,-1.1799415462534901,-0.07889994430632484,-0.5986969057095612,0.5002462735905928,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.3783783783783784,0.14222222222222222,0.3260869565217391,0.16666666666666669,0.44571428571428573,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychic,,75,125,70,125,70,115,True,4.31748811353631,8.660254037844387,0.2287465075351781,1.4076629030103358,-0.1292381159462933,1.599584719946156,-0.05835757279720892,1.606637818978429,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.6486486486486487,0.2888888888888889,0.625,0.23809523809523814,0.6285714285714286,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Grass,,45,49,65,49,65,45,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.9376100535064481,-0.28843560538677765,-0.7197759070209084,-0.23847068376799305,-0.8135936865574627,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.23783783783783785,0.26666666666666666,0.21195652173913046,0.2142857142857143,0.22857142857142854,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychic,,106,150,70,194,120,140,True,4.663439094112067,10.295630140987,1.4398842866334045,2.179134270285594,-0.1292381159462933,3.705320026008359,1.7427735369106323,2.471006213812676,1.269856587644063,1.4246659432052393,0.41338582677165353,0.7837837837837838,0.2888888888888889,1.0,0.4761904761904763,0.7714285714285715,0.8415840640149048,0.6210036996824213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Electric,,65,85,70,75,70,40,False,4.174387269895637,8.06225774829855,-0.16194309862554007,0.1733087153699233,-0.1292381159462933,0.07368957062571888,-0.05835757279720892,-0.9864673655243121,0.014202228385670543,-0.08065459602284714,0.25196850393700787,0.43243243243243246,0.2888888888888889,0.35326086956521735,0.23809523809523814,0.19999999999999998,0.7533276906749776,0.4718010638640337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ice,Ground,110,130,80,70,60,80,False,4.700480365792417,10.488088481701515,1.5961601290976917,1.5619571764653875,0.18915686293467543,-0.07889994430632484,-0.41858379473877716,0.39652206621048314,1.364961097953224,1.5543852386401453,0.42913385826771655,0.6756756756756757,0.33333333333333337,0.3260869565217391,0.19047619047619052,0.42857142857142855,0.8482686895300933,0.6338610681239074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
